,Restaurant_id,Food Rating,Service Rating,Value Rating,Atmosphere Rating,Meals
37151,id_13315,2.5,3.0,3.0,3.5,
37152,id_8504,5.0,4.5,4.5,,Breakfast
37153,id_13675,,,,,
37154,id_905,,,,,
37155,id_1162,4.0,4.0,3.0,,"Breakfast, Lunch, Dinner, Late Night"
37156,id_5936,4.5,4.0,4.0,,Lunch
37157,id_13246,5.0,4.5,5.0,,"Lunch, Dinner"
37158,id_2520,4.0,4.5,4.0,,
37159,id_2743,,,,,
37160,id_12316,3.5,3.5,4.0,4.0,"Lunch, Dinner, Drinks, Breakfast"
37161,id_871,4.0,4.0,3.5,3.5,
37162,id_8712,,,,,
37163,id_634,4.5,4.5,4.5,4.5,"Breakfast, Lunch, Dinner, Brunch, Late Night, Drinks"
37164,id_1103,4.5,4.5,4.0,,
37165,id_2407,,,,,
37166,id_294,4.0,4.0,4.0,,
37167,id_12214,,,,,Lunch
37168,id_288,4.0,3.5,3.5,,"Dinner, Lunch"
37169,id_4270,,,,,"Breakfast, Lunch, Dinner, Brunch, Drinks"
37170,id_1690,,,,,
37171,id_330,3.5,3.0,3.5,,"Lunch, Dinner, Late Night"
37172,id_2845,4.0,4.0,4.0,3.5,"Breakfast, Lunch, Dinner, Brunch, Late Night, Drinks"
37173,id_821,4.0,3.5,3.5,4.0,"Lunch, Dinner"
37174,id_2123,4.0,4.0,4.0,,"Dinner, Lunch"
37175,id_4035,2.5,2.0,2.0,3.5,"Late Night, Drinks"
37176,id_577,4.0,4.0,3.5,,
37177,id_7403,,,,,
37178,id_28,4.5,4.5,4.5,,"Lunch, Dinner"
37179,id_1460,4.5,4.0,4.5,,"Dinner, Brunch"
37180,id_934,,,,,"Breakfast, Brunch, Drinks, Lunch, Dinner"
37181,id_7674,,,,,
37182,id_5236,,,,,
37183,id_2328,4.5,3.0,4.0,,"Lunch, Dinner"
37184,id_2956,4.0,3.5,3.5,,"Breakfast, Lunch, Dinner"
37185,id_5374,,,,,
37186,id_4518,,,,,
37187,id_1250,5.0,4.5,4.5,,
37188,id_1258,4.0,4.5,4.0,,
37189,id_91,4.5,4.5,4.0,4.5,"Lunch, Dinner, Late Night, Drinks"
37190,id_3581,4.5,5.0,4.5,,Dinner
37191,id_3044,3.0,3.0,3.0,,"Lunch, Dinner"
37192,id_1354,4.0,3.5,4.0,3.5,"Breakfast, Lunch, Brunch"
37193,id_19,4.5,4.5,4.5,,
37194,id_829,4.5,4.5,4.5,4.5,"Breakfast, Dinner, Lunch"
37195,id_2425,3.5,3.5,3.0,,"Lunch, Dinner"
37196,id_4052,4.0,3.5,4.0,,"Lunch, Dinner, Late Night"
37197,id_8335,,,,,
37198,id_7838,,,,,
37199,id_2253,3.0,3.5,3.0,3.5,"Dinner, Late Night"
37200,id_3099,,,,,"Lunch, Dinner"
37201,id_3541,4.0,4.5,4.0,4.0,
37202,id_1958,4.0,4.0,4.0,3.5,
37203,id_1893,4.0,4.0,3.5,4.0,"Lunch, Dinner, Late Night"
37204,id_1242,4.0,4.0,3.5,,
37205,id_906,4.0,3.5,4.0,,
37206,id_138,,,,,
37207,id_3829,,,,,
37208,id_69,4.5,4.5,4.0,4.5,
37209,id_1339,,,,,
37210,id_1571,,,,,
37211,id_5696,5.0,5.0,4.5,,
37212,id_4263,,,,,
37213,id_104,4.0,4.0,3.5,4.0,
37214,id_7787,3.0,3.5,2.5,,
37215,id_1383,3.5,3.5,3.0,,"Dinner, Lunch"
37216,id_2400,4.0,4.0,4.0,3.5,
37217,id_6412,,,,,
37218,id_2274,3.5,4.0,3.5,,
37219,id_1142,4.5,5.0,5.0,,"Dinner, Lunch"
37220,id_739,4.5,4.5,4.0,,"Breakfast, Lunch"
37221,id_3223,,,,,
37222,id_1007,,,,,
37223,id_452,,,,,
37224,id_2055,4.5,4.5,4.0,,
37225,id_6028,4.0,4.0,4.5,,Dinner
37226,id_3494,3.5,4.0,3.5,3.5,"Lunch, Dinner"
37227,id_4182,4.5,4.5,4.0,,"Lunch, Dinner"
37228,id_5363,4.5,4.0,3.5,,
37229,id_4510,4.0,4.0,3.5,,
37230,id_11370,,,,,
37231,id_2341,4.5,3.5,4.5,,"Lunch, Dinner"
37232,id_6056,,,,,
37233,id_1546,5.0,5.0,4.5,,
37234,id_635,4.0,4.0,3.5,,"Dinner, Lunch, Late Night, Drinks"
37235,id_5046,,,,,
37236,id_2032,,,,,"Breakfast, Lunch, Dinner"
37237,id_12911,3.5,3.0,3.5,3.0,"Lunch, Dinner, Late Night"
37238,id_1142,,,,,
37239,id_6728,,,,,
37240,id_3865,4.0,4.5,4.5,,"Lunch, Dinner"
37241,id_11903,3.5,4.0,4.0,,"Breakfast, Lunch, Dinner"
37242,id_428,4.0,4.0,4.0,4.0,"Lunch, Dinner, Late Night"
37243,id_2516,,,,,
37244,id_551,,,,,
37245,id_2635,,,,,
37246,id_2820,4.0,4.5,4.0,4.0,"Lunch, Dinner"
37247,id_710,4.5,4.5,4.5,,
37248,id_3621,3.5,3.5,3.5,3.0,"Lunch, Dinner"
37249,id_7272,3.0,3.0,3.0,3.0,"Breakfast, Drinks, Late Night"
37250,id_1070,4.5,4.5,4.0,4.0,"Lunch, Dinner"
37251,id_881,4.5,4.0,4.0,,"Lunch, Dinner"
37252,id_5156,5.0,4.5,5.0,,"Lunch, Dinner"
37253,id_997,4.5,4.5,4.0,4.5,
37254,id_2018,,,,,"Breakfast, Lunch, Dinner"
37255,id_578,,,,,"Breakfast, Lunch"
37256,id_4477,,,,,
37257,id_1121,,,,,
37258,id_1673,4.5,4.0,4.0,4.0,"Lunch, Dinner, Late Night"
37259,id_10603,,,,,
37260,id_4138,1.5,1.0,1.0,,
37261,id_3370,4.5,4.5,4.5,,Dinner
37262,id_5021,,,,,
37263,id_644,4.0,4.0,4.0,4.0,"Dinner, Lunch"
37264,id_12478,,,,,
37265,id_12055,3.0,3.5,3.0,4.0,"Lunch, Dinner, Drinks"
37266,id_100,4.5,4.5,4.5,4.5,
37267,id_2023,5.0,5.0,4.5,,"Breakfast, Lunch, Brunch, Dinner"
37268,id_4520,,,,,
37269,id_5273,3.5,3.5,3.0,4.0,"Lunch, Dinner, Late Night"
37270,id_2831,,,,,
37271,id_112,4.0,3.5,4.5,,"Breakfast, Brunch, Lunch"
37272,id_2750,3.5,3.5,4.0,,"Lunch, Dinner"
37273,id_690,4.0,4.0,4.0,3.5,"Lunch, Dinner, Late Night"
37274,id_14409,3.0,2.5,2.5,3.0,Dinner
37275,id_2264,4.5,4.5,4.5,,"Lunch, Dinner"
37276,id_898,4.0,4.0,4.0,3.5,"Lunch, Dinner, Late Night"
37277,id_218,4.0,4.0,3.5,,"Lunch, Dinner"
37278,id_102,4.0,3.5,3.5,4.5,
37279,id_1222,2.5,3.5,2.5,,Dinner
37280,id_656,,,,,
37281,id_14825,,,,,
37282,id_1578,,,,,
37283,id_3979,4.5,4.5,4.5,,"Lunch, Drinks"
37284,id_8067,,,,,
37285,id_6936,,,,,
37286,id_4223,3.5,3.5,3.5,3.5,"Dinner, Drinks"
37287,id_14023,,,,,
37288,id_3412,,,,,
37289,id_2280,4.5,4.0,3.5,4.0,
37290,id_2539,,,,,Dinner
37291,id_1414,4.5,3.5,4.0,,Dinner
37292,id_2992,,,,,
37293,id_4999,,,,,"Lunch, Dinner, Drinks"
37294,id_1707,3.5,3.5,3.5,3.5,
37295,id_294,,,,,
37296,id_2022,3.5,3.5,3.5,3.5,"Dinner, Late Night, Drinks"
37297,id_2726,3.5,3.5,3.5,3.5,"Lunch, Dinner, Drinks"
37298,id_1737,4.5,4.0,4.5,,"Brunch, Breakfast, Lunch"
37299,id_790,4.0,4.5,4.0,,"Lunch, Dinner"
37300,id_2921,3.5,3.5,3.5,3.0,"Lunch, Dinner, Late Night"
37301,id_1408,,4.5,4.5,,"Lunch, Dinner, Drinks"
37302,id_2467,,,,,
37303,id_71,,,,,
37304,id_2874,4.5,4.5,4.5,3.5,
37305,id_3403,4.5,4.5,4.5,4.0,"Lunch, Dinner"
37306,id_52,4.5,4.0,4.5,,
37307,id_1069,5.0,4.5,4.5,,"Lunch, Dinner"
37308,id_2036,,,,,
37309,id_702,,,,,
37310,id_1870,3.0,3.5,2.5,,
37311,id_3385,3.5,3.5,3.5,,Dinner
37312,id_12492,3.0,3.0,3.0,3.5,"Lunch, Dinner, Late Night"
37313,id_11482,,,,,"Dinner, Lunch"
37314,id_2420,,,,,
37315,id_300,4.5,4.5,4.5,4.5,
37316,id_1234,4.0,4.0,4.0,,
37317,id_24,4.5,4.5,4.5,4.5,
37318,id_5062,,,,,
37319,id_385,4.0,4.0,3.5,4.5,
37320,id_3020,3.5,4.0,4.0,3.5,"Lunch, Dinner"
37321,id_12953,,,,,"Breakfast, Lunch, Dinner"
37322,id_2159,,,,,
37323,id_3721,,,,,
37324,id_2897,3.5,3.0,3.0,,
37325,id_631,4.5,4.0,4.0,,"Lunch, Dinner"
37326,id_1111,,,,,
37327,id_553,,,,,
37328,id_1095,,,,,
37329,id_741,,,,,
37330,id_1435,4.0,4.0,4.0,,
37331,id_1091,,,,,
37332,id_6232,,,,,
37333,id_117,,,,,
37334,id_740,4.0,4.5,4.5,,
37335,id_859,,,,,"Lunch, Dinner"
37336,id_11009,,,,,
37337,id_1675,,,,,
37338,id_14999,3.5,3.5,3.0,3.5,
37339,id_3975,4.5,4.0,4.0,,"Lunch, Dinner"
37340,id_3900,4.0,4.0,3.0,3.5,"Lunch, Dinner"
37341,id_12783,,,,,
37342,id_613,4.5,4.5,4.5,,
37343,id_1031,4.0,4.0,4.0,4.0,
37344,id_4445,,,,,
37345,id_3639,,,,,
37346,id_3585,4.0,4.0,4.5,,Dinner
37347,id_8452,,,,,"Lunch, Dinner, Brunch"
37348,id_2825,4.0,4.5,3.5,,
37349,id_1846,3.5,4.0,3.5,,"Breakfast, Lunch, Dinner, Brunch, Late Night, Drinks"
37350,id_4973,,,,,
37351,id_6583,,,,,
37352,id_4918,4.0,3.5,4.0,4.0,"Breakfast, Lunch, Dinner"
37353,id_6310,4.5,4.5,4.5,,"Brunch, Dinner"
37354,id_5555,,,,,
37355,id_5658,4.0,4.0,3.5,4.0,"Brunch, Lunch, Dinner, Drinks"
37356,id_431,4.0,4.0,4.0,,
37357,id_5388,,,,,
37358,id_3252,,,,,"Breakfast, Lunch, Dinner"
37359,id_335,4.5,4.5,4.5,,"Lunch, Dinner"
37360,id_490,4.5,5.0,4.5,5.0,
37361,id_5667,,,,,Dinner
37362,id_2147,,,,,
37363,id_2279,4.0,4.0,4.0,4.0,
37364,id_2741,4.5,4.5,4.0,4.0,"Lunch, Dinner, Late Night"
37365,id_7521,4.5,5.0,5.0,,"Lunch, Dinner"
37366,id_213,,,,,
37367,id_5225,4.0,3.5,3.0,,
37368,id_1234,3.5,3.5,4.0,3.5,"Lunch, Dinner"
37369,id_9960,,,,,Lunch
37370,id_824,4.0,4.0,4.5,,
37371,id_10005,4.5,4.5,4.5,,"Breakfast, Lunch, Brunch"
37372,id_5590,4.0,3.5,3.5,4.0,
37373,id_84,,,,,
37374,id_2131,4.5,4.0,5.0,,Lunch
37375,id_1015,5.0,5.0,5.0,,"Dinner, Brunch, Lunch, Late Night, Drinks"
37376,id_6237,,,,,
37377,id_514,3.5,3.5,3.5,4.0,"Lunch, Dinner, Late Night"
37378,id_2407,4.0,3.5,3.5,3.5,
37379,id_7477,4.0,4.5,4.5,,"Breakfast, Lunch, Dinner, Brunch, Drinks"
37380,id_1635,,,,,"Lunch, Dinner"
37381,id_4522,,,,,
37382,id_796,,,,,
37383,id_2837,4.5,4.0,3.5,,"Late Night, Drinks, Dinner"
37384,id_729,4.0,3.5,3.0,3.5,
37385,id_259,4.5,4.5,4.5,,
37386,id_655,,,,,
37387,id_1119,4.5,4.0,4.0,,
37388,id_1361,3.5,4.0,4.0,4.0,"Breakfast, Lunch, Dinner, Late Night, Drinks"
37389,id_984,,,,,"Breakfast, Lunch, Dinner"
37390,id_997,,,,,
37391,id_1105,,,,,
37392,id_14575,3.5,4.0,3.5,2.5,"Lunch, Dinner"
37393,id_5340,,,,,
37394,id_1622,,,,,
37395,id_2857,2.5,2.5,3.0,,
37396,id_6316,,,,,
37397,id_2272,4.5,4.5,4.5,5.0,
37398,id_2635,,,,,Breakfast
37399,id_1474,4.0,4.0,3.5,,"Dinner, Lunch"
37400,id_2485,,,,,"Lunch, Dinner"
37401,id_2578,4.0,4.0,4.0,,"Lunch, Dinner"
37402,id_6359,4.5,4.5,5.0,4.5,"Lunch, Dinner"
37403,id_5142,,,,,
37404,id_801,4.0,4.0,3.5,,"Dinner, Lunch"
37405,id_1531,4.0,3.5,4.0,,Dinner
37406,id_11571,,,,,
37407,id_8280,2.5,3.0,3.0,,"Lunch, Dinner, Drinks"
37408,id_1523,4.5,4.5,4.5,,"Breakfast, Lunch, Dinner"
37409,id_2201,,,,,
37410,id_5756,,,,,
37411,id_5325,4.0,4.5,4.0,,"Lunch, Dinner"
37412,id_750,,,,,
37413,id_14435,3.0,3.0,3.5,3.0,
37414,id_5723,5.0,4.5,4.5,4.5,"Breakfast, Lunch, Dinner"
37415,id_1039,,,,,
37416,id_235,4.5,4.0,3.5,4.5,
37417,id_2134,4.0,3.5,3.5,4.0,"Lunch, Dinner"
37418,id_15919,,3.0,3.5,,Dinner
37419,id_5638,,,,,
37420,id_1151,,,,,
37421,id_76,4.0,4.0,3.5,4.0,
37422,id_864,,,,,"Lunch, Dinner"
37423,id_6085,,,,,
37424,id_116,,,,,
37425,id_5303,,,,,"Lunch, Dinner"
37426,id_1993,,,,,
37427,id_873,,,,,
37428,id_527,4.5,4.5,4.0,4.0,
37429,id_6217,,,,,
37430,id_4890,3.5,3.5,4.0,3.5,
37431,id_13687,,,,,
37432,id_980,4.0,3.5,4.0,4.0,"Breakfast, Lunch, Dinner, Brunch, Late Night"
37433,id_8679,5.0,5.0,5.0,,
37434,id_2524,3.5,4.0,3.5,,Lunch
37435,id_89,4.5,4.5,4.5,,
37436,id_13953,,,,,
37437,id_1113,4.5,4.5,4.5,4.0,"Breakfast, Lunch, Dinner, Brunch"
37438,id_3496,,,,,
37439,id_9481,,,,,"Lunch, Dinner"
37440,id_4016,,,,,
37441,id_625,4.0,4.0,4.0,4.0,"Lunch, Dinner, Breakfast"
37442,id_3388,,,,,
37443,id_4450,4.5,4.5,4.5,4.5,"Dinner, Breakfast, Lunch"
37444,id_9491,,,,,
37445,id_325,4.5,4.5,4.5,4.5,
37446,id_3789,4.5,4.5,4.5,4.5,
37447,id_3060,4.0,4.5,4.0,,"Lunch, Dinner"
37448,id_2122,4.5,4.0,4.5,3.0,Lunch
37449,id_1926,,,,,
37450,id_2076,3.0,3.0,3.0,,
37451,id_880,4.5,4.5,4.5,,"Dinner, Lunch"
37452,id_2727,3.5,3.5,3.5,2.5,"Lunch, Dinner"
37453,id_3859,,,,,
37454,id_856,4.0,3.5,4.0,3.5,
37455,id_1077,4.0,4.0,3.5,4.0,"Lunch, Dinner"
37456,id_1338,4.0,4.0,4.0,4.0,
37457,id_13689,,,,,
37458,id_1540,,,,,Dinner
37459,id_1569,2.5,3.0,2.5,3.0,"Dinner, Late Night"
37460,id_107,4.5,4.5,4.0,4.5,
37461,id_306,4.5,4.0,4.0,4.0,
37462,id_21,4.5,4.5,4.5,4.5,
37463,id_6895,,,,,
37464,id_357,4.5,4.5,4.5,,
37465,id_5752,3.0,3.0,2.5,,Drinks
37466,id_321,4.5,4.5,4.5,,"Dinner, Breakfast, Lunch"
37467,id_8457,2.5,3.0,2.5,,Drinks
37468,id_1706,,,,,
37469,id_526,,,,,
37470,id_6084,5.0,5.0,5.0,,"Dinner, Lunch"
37471,id_3686,3.5,3.5,4.0,,"Lunch, Dinner"
37472,id_2184,,,,,
37473,id_6591,,,,,
37474,id_1028,4.0,4.0,4.0,3.5,"Lunch, Dinner, Late Night"
37475,id_8211,2.0,1.5,2.0,,
37476,id_2974,,,,,Dinner
37477,id_4304,,,,,
37478,id_1221,,,,,
37479,id_2850,4.0,4.0,4.0,3.5,
37480,id_488,4.0,4.0,4.0,3.5,"Lunch, Dinner"
37481,id_5120,,,,,"Lunch, Dinner"
37482,id_724,4.0,4.0,4.0,4.0,
37483,id_7376,5.0,5.0,5.0,,"Lunch, Dinner"
37484,id_7998,3.0,3.0,2.5,3.5,"Breakfast, Lunch, Dinner, Late Night, Drinks"
37485,id_2335,,,,,
37486,id_14107,,,,,
37487,id_2396,4.5,4.5,4.5,,"Lunch, Dinner"
37488,id_867,4.5,4.5,4.5,,"Dinner, Lunch"
37489,id_5022,4.5,4.0,4.0,,Drinks
37490,id_2014,4.0,3.5,3.5,,"Breakfast, Lunch, Dinner, Drinks"
37491,id_7454,,,,,
37492,id_7143,,,,,
37493,id_5355,3.5,3.5,3.5,3.0,"Lunch, Dinner"
37494,id_954,3.5,4.0,3.5,4.0,
37495,id_7519,3.0,3.0,3.5,,Lunch
37496,id_4025,3.5,3.0,3.0,,Dinner
37497,id_614,,,,,
37498,id_2296,,4.5,,,Dinner
37499,id_3305,4.0,4.0,4.0,3.0,"Lunch, Dinner"
37500,id_1840,,,,,
37501,id_3744,4.5,4.0,4.0,,"Breakfast, Brunch"
37502,id_4411,,,,,
37503,id_1582,2.5,2.0,2.0,,
37504,id_893,4.5,4.5,4.5,,
37505,id_7321,4.0,3.5,4.0,4.0,"Breakfast, Lunch, Dinner"
37506,id_950,,,,,
37507,id_3865,4.0,4.5,4.0,,"Lunch, Dinner"
37508,id_15437,,,,,
37509,id_6298,3.5,3.5,3.0,,"Lunch, Dinner"
37510,id_261,,,,,
37511,id_1593,4.5,4.5,4.5,,Dinner
37512,id_1350,4.0,4.0,4.0,4.0,"Drinks, Lunch, Dinner"
37513,id_2777,3.0,3.0,3.5,,"Lunch, Dinner"
37514,id_5384,,,,,
37515,id_140,4.5,4.0,3.5,4.0,
37516,id_4280,,,,,"Breakfast, Lunch, Dinner"
37517,id_1595,,,,,
37518,id_7099,,,,,
37519,id_15661,3.0,3.0,2.0,4.0,"Breakfast, Lunch"
37520,id_4144,5.0,4.0,4.5,,"Breakfast, Lunch, Brunch"
37521,id_7980,3.0,2.5,2.5,,
37522,id_6700,3.5,3.5,3.0,,"Lunch, Dinner"
37523,id_3159,,,,,
37524,id_7351,,,,,
37525,id_882,,,,,"Breakfast, Brunch, Lunch, Dinner"
37526,id_1307,4.5,4.0,4.5,,"Lunch, Dinner"
37527,id_1116,,,,,
37528,id_2996,4.5,4.5,4.5,4.5,
37529,id_1835,,,,,
37530,id_7052,4.5,4.5,4.5,,"Breakfast, Brunch, Lunch"
37531,id_3667,,,,,
37532,id_1851,3.5,3.0,3.0,,Breakfast
37533,id_2275,4.0,4.0,3.5,4.0,
37534,id_3689,,,,,
37535,id_2229,4.0,3.5,3.0,3.0,
37536,id_4747,4.0,4.0,3.5,4.0,"Lunch, Dinner, Late Night"
37537,id_2085,,,,,
37538,id_1100,,,,,
37539,id_2149,,,,,
37540,id_6201,3.5,4.0,3.5,,"Lunch, Breakfast, Dinner, Brunch"
37541,id_1490,,,,,"Breakfast, Lunch, Dinner, Brunch"
37542,id_4480,,,,,
37543,id_1691,,,,,
37544,id_12940,3.5,3.5,3.0,3.5,"Lunch, Dinner"
37545,id_5148,,,,,
37546,id_5995,,,,,"Lunch, Dinner"
37547,id_4041,4.0,3.5,4.0,,"Dinner, Lunch"
37548,id_15184,,,,,
37549,id_3082,,,,,"Lunch, Dinner"
37550,id_4678,2.5,2.5,2.5,2.0,
37551,id_269,4.5,4.5,4.0,,"Lunch, Dinner"
37552,id_1543,,,,,
37553,id_2677,4.0,4.0,4.0,4.0,
37554,id_6462,4.0,4.0,3.5,3.0,"Breakfast, Lunch, Dinner"
37555,id_2291,,,,,
37556,id_723,4.0,4.5,4.5,5.0,"Lunch, Dinner"
37557,id_4365,5.0,5.0,5.0,,"Breakfast, Lunch, Dinner"
37558,id_4840,4.5,4.0,4.5,3.5,
37559,id_5532,4.5,4.0,4.0,,Dinner
37560,id_908,,,,,
37561,id_1489,,,,,
37562,id_10083,2.5,3.0,2.5,,
37563,id_1723,4.5,4.0,4.5,4.0,Dinner
37564,id_7751,4.5,4.0,4.0,,"Brunch, Breakfast, Lunch, Dinner"
37565,id_3432,,,,,
37566,id_5020,5.0,4.5,4.5,,"Drinks, Breakfast, Lunch, Dinner"
37567,id_3844,4.0,4.0,3.5,3.5,"Lunch, Dinner"
37568,id_2075,,,,,
37569,id_10400,,,,,"Lunch, Dinner"
37570,id_769,,,,,"Breakfast, Lunch, Dinner"
37571,id_247,4.5,4.5,4.5,,"Lunch, Dinner, Brunch"
37572,id_15381,,,,,Dinner
37573,id_2405,4.0,4.0,4.0,4.0,"Lunch, Dinner, Late Night"
37574,id_1033,4.0,3.0,4.0,,"Lunch, Dinner"
37575,id_5234,,,,,
37576,id_5539,3.5,3.5,3.0,3.0,"Drinks, Breakfast, Lunch, Dinner, Late Night"
37577,id_11435,4.0,3.0,3.5,3.5,"Lunch, Dinner, Late Night"
37578,id_5077,5.0,5.0,5.0,,
37579,id_349,,,,,
37580,id_628,4.0,3.5,4.0,3.0,"Lunch, Dinner"
37581,id_3482,,,,,
37582,id_137,3.5,4.0,4.5,,
37583,id_500,4.5,4.5,4.5,,"Breakfast, Brunch"
37584,id_5152,4.0,4.0,4.0,3.5,"Lunch, Dinner"
37585,id_182,,,,,
37586,id_360,4.0,3.5,4.0,3.5,
37587,id_7144,2.5,2.5,2.0,3.0,"Late Night, Drinks"
37588,id_1515,,,,,
37589,id_776,,,,,"Breakfast, Lunch, Dinner"
37590,id_14246,3.5,3.0,3.5,3.5,Dinner
37591,id_490,4.5,4.5,4.0,4.0,"Lunch, Dinner, Late Night"
37592,id_15713,2.0,2.5,2.0,,Dinner
37593,id_5709,,,,,
37594,id_886,4.5,4.5,4.5,,"Lunch, Dinner"
37595,id_1016,4.5,3.5,3.5,,"Dinner, Lunch"
37596,id_1226,4.0,4.0,4.0,3.5,"Lunch, Dinner, Late Night"
37597,id_1424,,,,,
37598,id_1631,,,,,
37599,id_845,,,,,
37600,id_781,,,,,
37601,id_1634,4.5,4.0,4.5,,"Lunch, Dinner"
37602,id_3776,4.0,4.0,4.0,4.0,"Lunch, Dinner"
37603,id_5198,3.5,3.5,3.5,4.5,"Lunch, Dinner, Drinks"
37604,id_535,4.5,4.5,4.5,,"Lunch, Dinner, Breakfast, Brunch"
37605,id_3520,4.5,4.5,4.5,,"Lunch, Breakfast, Dinner, Brunch"
37606,id_5700,,,,,
37607,id_10128,,,,,
37608,id_2161,,,,,
37609,id_1345,4.5,4.0,4.0,4.0,
37610,id_4239,,,,,
37611,id_130,4.5,4.5,4.5,4.5,
37612,id_3432,4.0,4.0,4.0,,
37613,id_2388,,,,,
37614,id_2410,3.5,3.5,3.5,,"Lunch, Dinner"
37615,id_2161,,,,,
37616,id_255,4.5,4.5,4.5,4.5,
37617,id_333,4.0,4.0,4.0,4.5,
37618,id_2581,4.0,4.0,4.0,,
37619,id_5945,4.0,4.0,3.5,4.5,"Lunch, Brunch, Dinner, Drinks"
37620,id_1720,4.5,5.0,4.5,,"Dinner, Lunch"
37621,id_12234,,,,,
37622,id_7448,4.5,4.5,4.5,,
37623,id_2263,4.5,4.5,4.0,4.0,"Lunch, Dinner, Late Night"
37624,id_602,4.0,3.5,4.0,,Lunch
37625,id_2538,,,,,
37626,id_4428,,,,,
37627,id_11245,,,,,"Lunch, Dinner"
37628,id_737,,,,,
37629,id_11834,4.0,4.0,3.5,4.5,"Lunch, Dinner, Late Night"
37630,id_483,4.0,4.0,4.0,,
37631,id_3847,,,,,
37632,id_1202,3.5,3.5,3.5,,Lunch
37633,id_16202,3.0,2.0,2.5,,"Lunch, Dinner"
37634,id_889,4.0,4.5,4.5,,Dinner
37635,id_8792,3.5,3.0,3.5,3.0,"Lunch, Dinner"
37636,id_1365,,,,,
37637,id_1409,,,,,"Breakfast, Lunch, Dinner, Brunch"
37638,id_2242,3.5,3.5,3.5,,"Lunch, Dinner"
37639,id_2566,4.0,4.0,3.5,4.0,"Lunch, Dinner"
37640,id_1340,4.0,3.5,3.5,3.5,"Lunch, Dinner, Late Night"
37641,id_688,4.0,4.0,3.5,,
37642,id_1878,,,,,
37643,id_3083,,,,,
37644,id_2261,,,,,
37645,id_7031,,,,,
37646,id_1521,,,,,Drinks
37647,id_349,5.0,4.5,4.5,,"Breakfast, Lunch, Brunch"
37648,id_3799,4.0,4.5,4.5,,"Breakfast, Lunch, Dinner"
37649,id_4980,,,,,
37650,id_80,4.5,4.5,4.5,4.5,
37651,id_109,4.5,4.5,4.5,,
37652,id_15946,,,,,
37653,id_1127,,,,,
37654,id_3506,4.0,4.0,4.0,3.5,"Lunch, Dinner, Late Night"
37655,id_551,4.5,4.5,4.5,4.5,"Late Night, Dinner"
37656,id_16383,2.5,2.5,2.5,,"Lunch, Dinner"
37657,id_12728,3.0,3.0,3.0,3.0,"Breakfast, Lunch, Brunch"
37658,id_5168,4.0,4.0,4.0,,"Lunch, Dinner, Brunch"
37659,id_2428,4.0,4.0,3.5,4.0,"Lunch, Dinner, Late Night"
37660,id_2294,4.0,4.5,3.5,,
37661,id_532,3.5,3.5,3.5,3.5,
37662,id_4011,,,,,
37663,id_453,4.5,4.5,4.5,4.5,
37664,id_711,,,,,
37665,id_1724,,,,,
37666,id_1991,4.0,4.0,4.5,3.5,"Lunch, Dinner"
37667,id_918,3.5,3.5,3.5,4.0,
37668,id_8931,,,,,Dinner
37669,id_7056,4.5,4.0,4.0,4.0,
37670,id_3185,5.0,5.0,5.0,,
37671,id_1983,,,,,
37672,id_8327,,,,,
37673,id_1583,3.5,3.5,3.5,3.0,"Lunch, Dinner, Brunch, Drinks"
37674,id_6889,3.5,3.5,3.0,3.5,"Lunch, Dinner, Late Night"
37675,id_5260,4.0,3.5,4.0,,"Dinner, Lunch"
37676,id_1622,4.0,4.5,4.0,4.0,"Dinner, Drinks"
37677,id_13366,3.0,3.0,3.0,,Lunch
37678,id_1610,4.0,4.0,3.5,3.5,
37679,id_3108,4.0,4.0,4.0,4.0,"Lunch, Dinner, Late Night, Drinks"
37680,id_14182,,,,,
37681,id_4646,4.0,4.0,4.5,,
37682,id_3400,,,,,
37683,id_8338,2.0,3.0,2.5,,
37684,id_86,5.0,4.5,4.5,4.0,"Lunch, Dinner, Late Night"
37685,id_14952,,,,,
37686,id_446,4.5,4.5,4.5,4.0,"Lunch, Dinner"
37687,id_1040,4.5,4.5,4.5,,"Lunch, Dinner"
37688,id_4710,,,,,"Lunch, Dinner"
37689,id_2629,,,,,
37690,id_264,4.0,4.0,4.0,4.5,
37691,id_263,4.5,4.5,4.0,4.0,"Lunch, Dinner"
37692,id_2328,4.0,3.5,4.0,,"Lunch, Dinner"
37693,id_47,4.0,4.0,3.5,3.5,"Lunch, Dinner, Late Night"
37694,id_2680,4.5,4.5,4.0,,
37695,id_12951,,,,,
37696,id_1161,4.0,3.5,4.0,,Dinner
37697,id_1017,4.0,4.0,3.5,4.0,
37698,id_1464,4.0,4.0,4.0,,"Breakfast, Lunch"
37699,id_3424,,,,,"Dinner, Lunch"
37700,id_3112,5.0,5.0,5.0,5.0,"Breakfast, Lunch, Dinner"
37701,id_884,4.5,4.5,4.5,3.5,"Lunch, Brunch, Dinner"
37702,id_502,3.5,3.5,3.5,3.0,"Lunch, Dinner"
37703,id_1428,3.0,3.0,3.0,2.5,
37704,id_1787,4.0,3.5,3.0,2.5,
37705,id_8267,,,,,"Lunch, Dinner"
37706,id_5730,,,,,
37707,id_31,4.5,4.5,4.5,4.0,"Lunch, Dinner, Late Night"
37708,id_1873,3.0,2.5,3.0,3.0,"Breakfast, Lunch, Dinner"
